leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
57,2,12,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 57),(0 56)(1 53)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 55)(54 57),"[[56, 53, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [55, 57, 54, 51]]",12
59,2,13,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 59),(0 58)(1 55)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 57)(56 59),"[[58, 55, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51], [57, 59, 56, 53]]",13
61,2,14,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 61),(0 60)(1 57)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 59)(58 61),"[[60, 57, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51], [56, 53], [59, 61, 58, 55]]",14
63,2,15,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 63),(0 62)(1 59)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 61)(60 63),"[[62, 59, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51], [56, 53], [58, 55], [61, 63, 60, 57]]",15
65,2,16,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 64)(63 65),(0 64)(1 61)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 63)(62 65),"[[64, 61, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51], [56, 53], [58, 55], [60, 57], [63, 65, 62, 59]]",16
35,3,0,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 28)(2 31)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(30 33)(32 35),"[[34, 31, 2, 0], [28, 25, 22, 19, 16, 13, 10, 7, 4, 1], [5, 8, 11, 14, 17, 20, 23, 26, 29, 32, 35, 33, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3]]",3
37,3,1,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 31)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 33)(32 35)(34 37),"[[36, 33, 28, 25, 22, 19, 16, 13, 10, 7, 4, 1, 31, 34, 37, 35, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0]]",1
39,3,2,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 33)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 35)(34 37)(36 39),"[[38, 35, 31, 34, 37, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0]]",1
41,3,3,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 35)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 37)(36 39)(38 41),"[[40, 37, 33, 36, 39, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31]]",2
43,3,4,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 37)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 39)(38 41)(40 43),"[[42, 39, 35, 38, 41, 43, 40, 37, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33]]",3
45,3,5,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 39)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45),"[[44, 41, 37, 40, 43, 45, 42, 39, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35]]",4
47,3,6,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 41)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 43)(42 45)(44 47),"[[46, 43, 39, 42, 45, 47, 44, 41, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37]]",5
49,3,7,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 43)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 45)(44 47)(46 49),"[[48, 45, 41, 44, 47, 49, 46, 43, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39]]",6
51,3,8,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 45)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 47)(46 49)(48 51),"[[50, 47, 43, 46, 49, 51, 48, 45, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41]]",7
53,3,9,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 47)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 49)(48 51)(50 53),"[[52, 49, 45, 48, 51, 53, 50, 47, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43]]",8
55,3,10,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 55),(0 54)(1 49)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 51)(50 53)(52 55),"[[54, 51, 47, 50, 53, 55, 52, 49, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45]]",9
57,3,11,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 57),(0 56)(1 51)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 53)(52 55)(54 57),"[[56, 53, 49, 52, 55, 57, 54, 51, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47]]",10
59,3,12,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 59),(0 58)(1 53)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 55)(54 57)(56 59),"[[58, 55, 51, 54, 57, 59, 56, 53, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49]]",11
61,3,13,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 61),(0 60)(1 55)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 57)(56 59)(58 61),"[[60, 57, 53, 56, 59, 61, 58, 55, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51]]",12
63,3,14,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 63),(0 62)(1 57)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 59)(58 61)(60 63),"[[62, 59, 55, 58, 61, 63, 60, 57, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51], [56, 53]]",13
65,3,15,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 64)(63 65),(0 64)(1 59)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 61)(60 63)(62 65),"[[64, 61, 57, 60, 63, 65, 62, 59, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51], [56, 53], [58, 55]]",14
67,3,16,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 62)(61 64)(63 66)(65 67),(0 66)(1 61)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 56)(55 58)(57 60)(59 63)(62 65)(64 67),"[[66, 63, 59, 62, 65, 67, 64, 61, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43], [48, 45], [50, 47], [52, 49], [54, 51], [56, 53], [58, 55], [60, 57]]",15
37,4,0,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 28)(2 31)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 23, 26, 29, 32, 35, 37, 34, 31, 2, 0], [28, 25, 22, 19, 16, 13, 10, 7, 4, 1]]",2
39,4,1,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 31)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [31, 34, 37, 39, 36, 33, 28, 25, 22, 19, 16, 13, 10, 7, 4, 1]]",2
41,4,2,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 33)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 35, 38, 41, 39, 36, 33, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0]]",1
43,4,3,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 35)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 37, 40, 43, 41, 38, 35, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31]]",2
45,4,4,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 37)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 39, 42, 45, 43, 40, 37, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33]]",3
47,4,5,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 47),(0 46)(1 39)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 41)(40 43)(42 45)(44 47),"[[46, 43, 40, 37, 41, 44, 47, 45, 42, 39, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35]]",4
49,4,6,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 49),(0 48)(1 41)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 43)(42 45)(44 47)(46 49),"[[48, 45, 42, 39, 43, 46, 49, 47, 44, 41, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37]]",5
51,4,7,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 51),(0 50)(1 43)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 45)(44 47)(46 49)(48 51),"[[50, 47, 44, 41, 45, 48, 51, 49, 46, 43, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39]]",6
53,4,8,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 53),(0 52)(1 45)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 47)(46 49)(48 51)(50 53),"[[52, 49, 46, 43, 47, 50, 53, 51, 48, 45, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41]]",7
55,4,9,13,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 48)(47 50)(49 52)(51 54)(53 55),(0 54)(1 47)(2 30)(3 5)(4 7)(6 9)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 46)(45 49)(48 51)(50 53)(52 55),"[[54, 51, 48, 45, 49, 52, 55, 53, 50, 47, 1, 4, 7, 10, 13, 16, 19, 22, 25, 28, 32, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 2, 0], [34, 31], [36, 33], [38, 35], [40, 37], [42, 39], [44, 41], [46, 43]]",8
