leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
21,7,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 6)(2 9)(3 5)(4 7)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 8, 5, 3, 6, 1, 4, 7, 10, 13, 16, 19, 21, 18, 15, 12, 9, 2, 0]]",1
23,7,1,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 9)(2 8)(3 5)(4 7)(6 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 10, 7, 4, 1, 9, 12, 15, 18, 21, 23, 20, 17, 14, 11, 6, 3, 5, 8, 2, 0]]",1
25,7,2,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 11)(2 8)(3 5)(4 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 12, 9, 13, 16, 19, 22, 25, 23, 20, 17, 14, 11, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0]]",1
27,7,3,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 13)(2 8)(3 5)(4 7)(6 10)(9 12)(11 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 15, 18, 21, 24, 27, 25, 22, 19, 16, 13, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9]]",2
29,7,4,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 15)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 29, 27, 24, 21, 18, 15, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11]]",3
31,7,5,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 17)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 18, 15, 19, 22, 25, 28, 31, 29, 26, 23, 20, 17, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13]]",4
33,7,6,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 19)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 20, 17, 21, 24, 27, 30, 33, 31, 28, 25, 22, 19, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13], [18, 15]]",5
35,7,7,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 21)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 23, 26, 29, 32, 35, 33, 30, 27, 24, 21, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17]]",6
37,7,8,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 23)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 25, 28, 31, 34, 37, 35, 32, 29, 26, 23, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19]]",7
23,8,0,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 6)(2 9)(3 5)(4 7)(8 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 10, 7, 4, 1, 6, 3, 5, 8, 11, 14, 17, 20, 23, 21, 18, 15, 12, 9, 2, 0]]",1
25,8,1,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 9)(2 8)(3 5)(4 7)(6 11)(10 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 12, 9, 1, 4, 7, 10, 13, 16, 19, 22, 25, 23, 20, 17, 14, 11, 6, 3, 5, 8, 2, 0]]",1
27,8,2,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 11)(2 8)(3 5)(4 7)(6 10)(9 13)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [13, 16, 19, 22, 25, 27, 24, 21, 18, 15, 12, 9]]",2
29,8,3,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 13)(2 8)(3 5)(4 7)(6 10)(9 12)(11 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 16, 13, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [15, 18, 21, 24, 27, 29, 26, 23, 20, 17, 14, 11]]",3
31,8,4,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 15)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 18, 15, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [17, 20, 23, 26, 29, 31, 28, 25, 22, 19, 16, 13]]",4
33,8,5,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 17)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 20, 17, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13], [19, 22, 25, 28, 31, 33, 30, 27, 24, 21, 18, 15]]",5
35,8,6,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 19)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13], [18, 15], [21, 24, 27, 30, 33, 35, 32, 29, 26, 23, 20, 17]]",6
37,8,7,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 21)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [23, 26, 29, 32, 35, 37, 34, 31, 28, 25, 22, 19]]",7
39,8,8,2,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 23)(2 8)(3 5)(4 7)(6 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 1, 4, 7, 10, 6, 3, 5, 8, 2, 0], [12, 9], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19], [25, 28, 31, 34, 37, 39, 36, 33, 30, 27, 24, 21]]",8
11,0,0,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 2)(1 10)(3 5)(4 7)(6 9)(8 11),"[[2, 0], [10, 7, 4, 1], [5, 8, 11, 9, 6, 3]]",3
11,0,1,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 8)(1 11)(2 10)(3 5)(4 7)(6 9),"[[8, 5, 3, 6, 9, 11, 1, 4, 7, 10, 2, 0]]",1
13,0,2,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 11)(1 13)(2 10)(3 5)(4 7)(6 9)(8 12),"[[11, 13, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3]]",2
15,0,3,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 13)(1 15)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14),"[[13, 15, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11]]",3
17,0,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 15)(1 17)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16),"[[15, 17, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13]]",4
19,0,5,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 17)(1 19)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18),"[[17, 19, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15]]",5
21,0,6,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 19)(1 21)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20),"[[19, 21, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17]]",6
23,0,7,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 21)(1 23)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22),"[[21, 23, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19]]",7
25,0,8,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 23)(1 25)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24),"[[23, 25, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21]]",8
11,1,0,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 11),(0 10)(1 8)(2 11)(3 5)(4 7)(6 9),"[[10, 7, 4, 1, 8, 5, 3, 6, 9, 11, 2, 0]]",1
13,1,1,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 11)(2 10)(3 5)(4 7)(6 9)(8 13),"[[12, 9, 6, 3, 5, 8, 13, 11, 1, 4, 7, 10, 2, 0]]",1
15,1,2,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 10)(3 5)(4 7)(6 9)(8 12)(11 15),"[[14, 11, 15, 13, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3]]",2
17,1,3,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 17),"[[16, 13, 17, 15, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11]]",3
19,1,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 19),"[[18, 15, 19, 17, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13]]",4
21,1,5,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 21),"[[20, 17, 21, 19, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15]]",5
23,1,6,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 23),"[[22, 19, 23, 21, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17]]",6
25,1,7,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 25),"[[24, 21, 25, 23, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19]]",7
27,1,8,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 25)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27),"[[26, 23, 27, 25, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21]]",8
13,2,0,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 12)(1 8)(2 11)(3 5)(4 7)(6 9)(10 13),"[[12, 9, 6, 3, 5, 8, 1, 4, 7, 10, 13, 11, 2, 0]]",1
15,2,1,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 11)(2 10)(3 5)(4 7)(6 9)(8 13)(12 15),"[[14, 11, 1, 4, 7, 10, 2, 0], [5, 8, 13, 15, 12, 9, 6, 3]]",2
17,2,2,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 13)(2 10)(3 5)(4 7)(6 9)(8 12)(11 15)(14 17),"[[16, 13, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [15, 17, 14, 11]]",3
19,2,3,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 15)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 17)(16 19),"[[18, 15, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [17, 19, 16, 13]]",4
21,2,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 17)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 19)(18 21),"[[20, 17, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [19, 21, 18, 15]]",5
23,2,5,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 19)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 21)(20 23),"[[22, 19, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [21, 23, 20, 17]]",6
25,2,6,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 21)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25),"[[24, 21, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [23, 25, 22, 19]]",7
27,2,7,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 23)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27),"[[26, 23, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19], [25, 27, 24, 21]]",8
29,2,8,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 25)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29),"[[28, 25, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [27, 29, 26, 23]]",9
15,3,0,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 8)(2 11)(3 5)(4 7)(6 9)(10 13)(12 15),"[[14, 11, 2, 0], [8, 5, 3, 6, 9, 12, 15, 13, 10, 7, 4, 1]]",2
17,3,1,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 11)(2 10)(3 5)(4 7)(6 9)(8 13)(12 15)(14 17),"[[16, 13, 8, 5, 3, 6, 9, 12, 15, 17, 14, 11, 1, 4, 7, 10, 2, 0]]",1
19,3,2,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 13)(2 10)(3 5)(4 7)(6 9)(8 12)(11 15)(14 17)(16 19),"[[18, 15, 11, 14, 17, 19, 16, 13, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3]]",2
21,3,3,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 15)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 17)(16 19)(18 21),"[[20, 17, 13, 16, 19, 21, 18, 15, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11]]",3
23,3,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 17)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 19)(18 21)(20 23),"[[22, 19, 15, 18, 21, 23, 20, 17, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13]]",4
25,3,5,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 19)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 21)(20 23)(22 25),"[[24, 21, 17, 20, 23, 25, 22, 19, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15]]",5
27,3,6,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 21)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27),"[[26, 23, 19, 22, 25, 27, 24, 21, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17]]",6
29,3,7,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 23)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29),"[[28, 25, 21, 24, 27, 29, 26, 23, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19]]",7
31,3,8,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 25)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29)(28 31),"[[30, 27, 23, 26, 29, 31, 28, 25, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21]]",8
17,4,0,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 8)(2 11)(3 5)(4 7)(6 9)(10 13)(12 15)(14 17),"[[16, 13, 10, 7, 4, 1, 8, 5, 3, 6, 9, 12, 15, 17, 14, 11, 2, 0]]",1
19,4,1,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 11)(2 10)(3 5)(4 7)(6 9)(8 13)(12 15)(14 17)(16 19),"[[18, 15, 12, 9, 6, 3, 5, 8, 13, 16, 19, 17, 14, 11, 1, 4, 7, 10, 2, 0]]",1
21,4,2,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 13)(2 10)(3 5)(4 7)(6 9)(8 12)(11 15)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 15, 18, 21, 19, 16, 13, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3]]",2
23,4,3,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 15)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 17, 20, 23, 21, 18, 15, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11]]",3
25,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 17)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 19, 22, 25, 23, 20, 17, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13]]",4
27,4,5,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 19)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 21, 24, 27, 25, 22, 19, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15]]",5
29,4,6,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 21)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 23, 26, 29, 27, 24, 21, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17]]",6
31,4,7,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 23)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 25, 28, 31, 29, 26, 23, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19]]",7
33,4,8,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 25)(2 10)(3 5)(4 7)(6 9)(8 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 27, 30, 33, 31, 28, 25, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [14, 11], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21]]",8
19,5,0,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 8)(2 11)(3 5)(4 7)(6 9)(10 13)(12 15)(14 17)(16 19),"[[18, 15, 12, 9, 6, 3, 5, 8, 1, 4, 7, 10, 13, 16, 19, 17, 14, 11, 2, 0]]",1
21,5,1,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 11)(2 10)(3 5)(4 7)(6 9)(8 13)(12 15)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 1, 4, 7, 10, 2, 0], [5, 8, 13, 16, 19, 21, 18, 15, 12, 9, 6, 3]]",2
23,5,2,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 13)(2 10)(3 5)(4 7)(6 9)(8 12)(11 15)(14 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 1, 4, 7, 10, 2, 0], [5, 8, 12, 9, 6, 3], [15, 18, 21, 23, 20, 17, 14, 11]]",3
